CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,EstimatedSalary,Num_Trans_12Months,Num_Trans_6Months,Num_Trans_3Months,IsActiveMember
15712608,787,Germany,Female,42,2,74483.97,2,0,44273.91,271,148,107,1
15636736,611,France,Female,53,7,0,2,0,156495.39,245,119,63,1
15703544,559,Spain,Male,34,0,0,1,1,182988.94,181,64,16,0
15815645,481,France,Male,37,8,152303.66,2,1,175082.2,217,181,56,1
15705739,753,Germany,Male,32,5,159904.79,1,1,148811.14,173,80,11,0
15709643,675,France,Male,32,1,0,3,1,85901.09,103,84,17,0
15669805,748,Germany,Female,31,1,99557.94,1,1,199255.32,124,84,20,0
15737489,610,Spain,Female,46,5,116886.59,1,0,107973.44,205,67,12,0
15775131,580,Spain,Male,32,9,142188.2,2,0,128028.6,206,110,110,1
15765283,624,Germany,Female,40,3,149961.99,2,1,104610.86,147,99,11,0
15628715,709,France,Female,36,8,0,2,1,69676.55,270,120,10,1
15813283,605,France,Female,34,2,0,1,0,35982.42,187,65,3,0
15745716,706,Spain,Male,53,7,0,2,0,117939.17,223,127,18,1
15598485,567,Spain,Male,40,8,28649.64,1,1,95140.62,255,174,78,1
15696552,747,France,Female,21,4,81025.6,2,1,167682.57,196,115,5,0
15754569,664,France,Male,57,1,0,2,1,56562.57,281,156,64,1
15701741,711,France,Female,39,3,152462.79,1,1,90305.97,159,68,3,0
15572631,609,France,Male,25,10,0,1,0,109895.16,265,120,75,1
15636069,632,Spain,Male,28,7,155519.59,1,1,1843.24,112,73,6,0
15682467,725,France,Female,36,1,118851.05,1,1,102747.02,280,175,20,1
15790744,850,France,Female,34,9,92899.27,2,1,97465.89,100,99,25,0
15625023,682,France,Male,40,4,0,1,0,105352.55,216,152,124,1
15731267,797,France,Male,37,4,75263.7,1,1,85801.77,216,67,13,0
15742879,668,Spain,Male,38,1,147904.31,1,1,69370.05,296,147,62,1
15757015,783,Germany,Female,41,5,106640.5,1,1,176945.96,204,114,19,0
15770711,766,Germany,Female,28,4,90696.78,1,0,21597.2,223,133,9,1
15569430,704,Spain,Female,36,2,175509.8,2,1,152039.67,173,86,6,0
15617304,722,France,Male,40,6,0,2,1,111893.09,234,154,142,1
15704466,692,France,Female,34,7,0,2,1,195074.62,160,118,27,0
15664681,584,France,Female,35,2,114321.28,2,0,15959.01,161,113,28,0
15605534,644,Germany,Female,51,4,95560.04,1,0,72628.84,116,107,27,0
15792473,598,Germany,Female,50,5,88379.81,3,0,64157.24,288,175,83,1
15802625,733,Germany,Male,48,7,85915.52,1,1,23860.5,241,121,13,1
15766017,615,Germany,Male,58,3,72309.3,1,1,85687.09,216,162,46,1
15762172,850,France,Female,39,2,0,2,1,179451.42,122,65,17,0
15728333,521,France,Male,43,8,0,1,1,93180.09,257,128,83,1
15792868,675,France,Male,69,1,0,2,1,157097.09,164,111,12,0
15605698,746,France,Male,58,3,0,3,1,80344.96,209,194,3,1
15777060,770,France,Female,33,4,0,1,1,26080.54,149,93,23,0
15626243,618,France,Male,30,3,133844.22,1,1,31406.93,242,115,81,1
15719898,556,France,Male,36,7,154872.08,2,1,32044.64,264,115,58,1
15599976,749,France,Female,27,9,0,2,1,132734.87,152,115,14,0
15752809,702,Spain,Male,43,6,116121.67,1,1,61602.42,201,91,8,0
15589698,555,Germany,Male,42,6,107104.5,1,1,41304.44,285,192,33,1
15609977,587,France,Male,47,6,71026.77,1,1,57962.41,111,87,24,0
15750121,639,France,Male,38,3,0,1,1,42862.82,189,91,2,0
15734177,643,France,Male,33,4,0,2,1,152992.04,221,164,43,1
15781347,600,France,Female,41,1,0,2,1,91193.65,270,115,102,1
15592025,651,France,Male,53,7,0,2,1,130132.41,234,183,72,1
15670163,666,France,Female,27,4,0,2,0,88751.45,140,62,17,0
15765402,520,France,Female,39,6,145644.05,1,0,104118.93,209,85,3,0
15624343,650,Spain,Female,50,7,129667.77,1,0,42028.16,127,100,0,0
15602354,564,Germany,Male,33,3,109341.87,1,1,75632.78,117,73,12,0
15579183,586,France,Male,64,1,0,2,1,53710.23,204,154,118,1
15584899,617,France,Female,35,5,0,2,0,13066.3,249,129,56,1
15723658,712,Spain,Female,30,6,0,2,1,152417.97,113,83,17,0
15803965,654,France,Male,55,3,87485.67,1,1,3299.01,233,132,56,1
15682489,605,France,Male,27,9,0,2,1,198091.81,108,76,4,0
15813645,491,France,Female,36,0,53369.13,1,1,103934.12,236,152,10,1
15766787,707,France,Female,35,9,0,2,1,70403.65,222,151,115,1
15687171,638,Spain,Male,34,5,146679.77,1,1,102179.86,201,78,2,0
15690744,683,France,Male,43,2,112499.42,2,1,30375.18,119,71,2,0
15707974,815,Spain,Female,38,2,48387,1,1,184796.84,129,76,11,0
15673084,645,Spain,Male,38,1,68079.8,1,0,166264.89,220,162,15,1
15814772,645,Germany,Male,49,4,160133.88,1,0,88391.97,210,178,163,1
15743709,683,France,Male,30,4,66190.33,1,1,115186.97,232,172,139,1
15610343,705,France,Female,37,10,0,2,1,13935.53,247,166,74,1
15737414,647,France,Male,35,4,123761.68,1,1,83910.4,165,119,10,0
15788480,786,Germany,Female,33,0,122325.58,1,0,34712.34,153,84,13,0
15568519,534,France,Male,41,9,0,2,1,13871.34,159,66,1,0
15792453,602,Spain,Female,42,1,138912.17,1,1,139494.75,280,140,136,1
15658100,695,France,Female,42,0,0,2,0,140724.64,271,164,152,1
15695197,553,Germany,Female,25,7,128524.19,2,1,20682.46,192,100,21,0
15749807,516,Spain,Female,31,3,0,2,1,124202.26,167,118,2,0
15773876,655,France,Female,34,3,0,2,1,159638.77,120,63,12,0
15591698,849,Germany,Female,49,9,132934.89,1,1,171056.65,182,91,1,0
15712813,520,Germany,Male,43,3,150805.17,3,0,25333.03,211,115,70,1
15763898,568,Spain,Female,46,3,0,2,1,29372.62,248,180,61,1
15793324,695,Spain,Male,32,9,0,3,0,38533.79,210,184,17,1
15757759,807,Spain,Female,28,7,165969.26,3,1,156122.13,204,79,22,0
15796230,642,Germany,Female,36,2,124495.98,3,1,57904.22,225,129,5,1
15611729,703,Germany,Male,39,1,141559.5,1,1,31257.1,219,175,129,1
15709531,556,France,Male,38,2,114756.14,1,1,193214.05,151,79,23,0
15650751,585,France,Female,30,6,0,2,1,137757.69,209,142,127,1
15641413,587,Germany,Female,49,7,155393.98,2,1,13308.2,144,89,19,0
15753840,524,Spain,Female,32,6,0,1,1,132861.9,202,134,113,1
15669994,556,Germany,Female,31,1,128663.81,2,1,125083.29,196,69,4,0
15695301,504,Spain,Male,44,4,113522.64,1,1,12405.2,300,150,50,1
15792004,731,Spain,Female,26,3,0,2,1,37697.29,217,118,1,0
15603035,651,France,Male,34,3,0,2,1,105599.65,217,190,124,1
15717286,675,Spain,Female,40,8,79035.95,1,1,142783.98,181,112,3,0
15577107,657,Spain,Female,22,6,0,3,0,168412.07,292,129,83,1
15754747,686,Germany,Male,33,9,141918.09,2,0,184036.47,212,152,62,1
15705676,690,France,Female,35,9,107944.33,2,0,48478.47,145,118,11,0
15751912,567,France,Male,36,7,0,2,0,3896.08,270,148,48,1
15677336,557,Germany,Male,57,1,120043.13,1,1,132370.75,118,89,5,0
15684395,446,Spain,Female,45,10,125191.69,1,1,128260.86,244,163,101,1
15659949,850,France,Male,31,1,96399.31,2,1,106534.15,190,67,4,0
15812422,637,France,Male,41,2,0,2,0,102515.42,270,147,109,1
15806941,499,France,Male,60,7,76961.6,2,1,83643.87,227,174,116,1
15637690,622,Germany,Female,34,7,98675.74,1,1,138906.85,114,89,24,0
15632882,684,Germany,Male,37,1,126817.13,2,1,29995.83,237,192,44,1
15807107,612,France,Male,32,3,121394.42,1,1,164081.42,149,64,19,0
15661034,813,Germany,Female,29,5,106059.4,1,0,187976.88,199,93,24,0
15811958,850,Germany,Male,44,2,112755.34,2,0,158171.36,165,60,11,0
15785167,795,Spain,Male,29,4,0,2,0,155711.64,207,70,21,0
15646720,628,Spain,Female,55,7,0,3,1,85890.75,162,60,8,0
15658614,565,Germany,Female,38,7,145400.69,2,1,83844.79,274,132,10,1
15704657,601,France,Male,39,3,72647.64,1,1,41777.9,197,101,23,0
15567147,802,Spain,Male,40,4,0,2,1,81908.09,245,172,66,1
15701319,614,Germany,Female,37,6,96340.81,2,1,139377.24,283,115,55,1
15745266,434,Spain,Male,55,6,0,1,0,73562.05,217,165,164,1
15650437,522,Germany,Male,32,8,124450.36,2,1,165786.1,229,125,29,1
15764314,550,Germany,Male,36,2,113877.23,2,1,174921.91,167,84,20,0
15612594,599,Spain,Male,25,3,0,2,1,120790.02,227,122,119,1
15593501,493,France,Female,36,5,148667.81,2,1,56092.51,159,115,32,0
15804150,755,France,Male,34,3,0,2,1,158816.03,238,197,125,1
15649297,605,France,Female,62,4,111065.93,2,0,125660.99,240,149,60,1
15641110,708,France,Male,41,0,0,1,1,128400.62,180,66,4,0
15660608,699,France,Male,44,8,158697.61,1,1,107181.22,120,95,22,0
15806570,763,France,Female,53,4,0,1,1,77203.72,220,89,10,0
15715345,743,Spain,Male,25,6,0,2,1,129740.11,187,80,1,0
15755521,660,France,Female,48,0,90044.32,2,0,187604.97,286,158,133,1
15579074,619,Germany,Male,38,10,84651.79,1,1,184754.26,259,184,154,1
15641158,739,Germany,Male,32,3,102128.27,1,1,63981.37,205,62,4,0
15752507,769,Germany,Male,60,9,148846.39,1,1,192831.67,157,97,8,0
15597983,692,France,Male,69,10,154953.94,1,1,70849.47,285,180,54,1
15586069,560,France,Female,30,0,108883.29,1,1,27914.95,151,98,28,0
15655082,607,France,Female,48,4,112070.86,3,1,173568.3,106,82,16,0
15720155,630,Germany,Male,29,6,131354.39,1,0,9324.31,202,148,142,1
15582116,767,Germany,Female,45,7,132746.2,2,1,26628.88,107,103,0,0
15749365,543,France,Female,34,8,0,2,0,145601.8,231,194,192,1
15632069,776,France,Male,39,8,125211.55,2,1,144496.07,182,120,22,0
15663134,535,Spain,Male,58,1,0,2,1,11779.98,271,187,28,1
15766683,549,Germany,Male,36,6,139422.37,1,0,83983.39,210,120,31,0
15707219,844,France,Female,28,4,0,2,0,123318.37,251,147,16,1
15709232,586,Germany,Female,47,5,157099.47,2,1,65481.86,256,134,80,1
15801351,583,France,Male,40,3,0,2,1,47728,197,120,36,0
15578747,701,Spain,Male,26,5,83600.24,1,0,59195.05,216,193,45,1
15675626,726,France,Male,28,2,0,1,0,98060.51,192,73,18,0
15583736,829,Germany,Male,36,4,81795.74,2,1,90106.94,195,66,11,0
15590011,749,Spain,Male,38,9,129378.32,1,1,13549.34,297,145,83,1
15609913,743,France,Female,46,9,0,1,1,113436.08,220,87,1,0
15719479,619,Spain,Female,56,7,0,2,1,42442.21,246,155,86,1
15575147,699,France,Male,22,9,99339,1,1,68297.61,120,98,12,0
15597309,749,Spain,Male,36,7,0,2,0,80134.65,172,113,16,0
15648367,600,Germany,Female,29,6,74430.1,2,1,96051.1,264,153,14,1
15758031,760,Spain,Male,38,3,91241.85,1,0,80682.35,242,129,9,1
15751771,528,Germany,Male,32,2,99092.45,1,0,111149.98,206,182,34,1
15689288,630,France,Female,26,5,0,2,1,182612.38,208,85,19,0
15731026,683,Germany,Female,39,2,100062.16,2,1,109201.43,220,80,24,0
15775809,677,Germany,Female,26,6,98723.67,1,0,151146.67,209,128,125,1
15743076,669,Spain,Male,29,9,0,1,1,93901.61,268,147,124,1
15658258,693,France,Male,43,6,128760.32,1,1,36342.79,124,91,27,0
15756321,612,Spain,Female,52,5,144772.69,1,0,98302.57,187,77,16,0
15706799,719,Spain,Male,44,4,0,1,0,84972.9,106,73,8,0
15775703,702,France,Male,26,2,71281.29,1,1,108747.12,281,119,101,1
15642636,755,France,Male,29,9,117035.89,1,1,21862.19,274,147,46,1
15704651,514,France,Male,26,1,0,2,0,121551.93,114,68,19,0
15806771,753,France,Female,40,0,3768.69,2,1,177065.24,127,86,15,0
15566735,548,Germany,Female,36,2,108913.84,2,1,140460.01,289,127,118,1
15681671,850,Germany,Male,28,2,101100.22,2,1,35337.31,256,111,101,1
15775949,612,France,Female,38,7,110615.47,1,1,193502.93,285,193,94,1
15586752,628,Germany,Male,33,8,152143.89,1,1,32174.03,300,162,156,1
15582519,479,France,Male,47,6,121797.09,1,0,5811.9,270,111,56,1
15658233,724,France,Female,41,5,109798.25,1,0,149593.61,287,195,144,1
15755330,512,Germany,Male,41,7,122403.24,1,0,37439.9,201,180,152,1
15605072,638,France,Female,43,3,145860.98,1,1,142763.51,290,183,181,1
15617538,834,Spain,Male,40,7,0,2,0,45038.74,192,108,27,0
15591428,781,France,Male,29,9,0,2,0,172097.4,167,111,26,0
15692142,707,Germany,Female,48,7,105086.74,1,1,180344.69,235,144,119,1
15692931,670,France,Male,22,2,114991.45,1,1,37392.56,287,117,4,1
15781127,663,Spain,Female,33,8,96769.04,1,1,36864.05,212,141,41,1
15677136,624,France,Female,23,5,0,2,0,132418.59,134,118,20,0
15677828,598,France,Female,34,4,0,2,0,60894.26,211,60,9,0
15567897,619,Germany,Male,23,5,132725.1,1,1,143913.33,241,192,14,1
15793641,792,France,Female,70,3,0,2,1,172240.27,264,195,49,1
15678333,683,France,Female,26,7,0,2,1,86619.77,205,87,13,0
15630511,691,France,Female,33,6,0,2,1,164074.89,103,89,13,0
15792627,765,Spain,Female,33,5,84557.82,1,1,69039.43,296,145,130,1
15717191,508,France,Male,49,1,93817.41,2,1,132468.76,204,111,108,1
15625716,637,France,Female,33,9,113913.53,1,0,65316.5,296,136,66,1
15710053,667,Germany,Female,44,5,140406.68,2,0,57164.19,275,174,99,1
15580043,575,Spain,Female,22,8,105229.34,1,1,34397.08,265,168,127,1
15601410,744,Spain,Female,46,1,0,3,1,177431.59,278,111,16,1
15684669,567,France,Female,41,9,137891.35,1,1,142009.46,165,72,9,0
15619083,502,France,Female,35,6,0,2,1,80618.47,237,119,79,1
15692207,609,France,Female,53,6,0,2,1,124218.27,203,189,153,1
15730705,715,France,Male,37,9,165252.52,1,1,85286.3,169,111,25,0
15749688,541,France,Male,32,8,0,2,0,40889.14,113,92,6,0
15728542,850,France,Female,71,4,0,2,1,107236.87,260,121,57,1
15760063,595,Spain,Male,23,7,0,2,1,168085.97,257,139,105,1
15658982,650,Germany,Female,28,5,122034.4,3,0,146663.43,211,114,111,1
15758769,625,France,Female,44,7,0,1,1,4791.8,116,70,18,0
15778481,817,France,Male,59,1,118962.58,1,1,120819.58,220,129,117,1
15661162,526,Spain,Male,49,2,0,1,1,114539.67,185,77,7,0
15568164,850,France,Female,34,4,71379.53,2,1,154000.99,285,137,134,1
15601569,598,France,Female,40,2,171178.25,1,1,137980.58,188,67,12,0
15772383,613,France,Male,36,9,131307.11,1,0,83343.73,148,105,14,0
15667456,709,Spain,Male,62,3,0,2,1,82195.15,250,117,94,1
15672983,678,Spain,Female,27,5,87099.85,2,1,149550.95,104,64,14,0
15799534,720,France,Male,71,5,183135.39,2,1,197688.5,214,126,103,1
15582847,662,France,Male,26,0,0,2,0,72929.96,235,191,161,1
15612478,525,France,Male,51,10,0,3,1,171045.35,195,60,6,0
15709621,662,France,Male,31,3,0,2,0,27731.05,223,122,73,1
15802009,770,France,Female,33,6,0,2,1,126131.9,278,162,0,1
15698816,721,Spain,Female,33,4,72535.45,1,1,103931.49,260,153,18,1
15574830,633,Germany,Male,58,2,128137.42,2,1,147635.33,186,112,11,0
15603082,701,France,Male,51,9,0,2,0,61961.57,166,79,9,0
15685947,556,Germany,Male,42,0,115915.53,2,0,125435.47,229,133,44,1
15643048,639,France,Male,66,0,0,2,0,42240.54,275,141,108,1
15807568,632,France,Male,50,2,0,2,0,57942.88,149,92,18,0
15597591,456,France,Male,29,5,107000.49,1,1,153419.62,219,190,71,1
15747558,729,Spain,Female,38,10,0,2,1,189727.12,178,90,8,0
15756655,632,France,Female,34,2,0,2,0,165385.55,188,64,15,0
15589949,433,Spain,Male,34,9,152806.74,1,1,19687.99,136,113,27,0
15601012,802,France,Female,60,3,92887.06,1,1,39473.63,182,118,14,0
15724269,670,France,Male,25,7,0,2,1,144723.38,223,126,104,1
15567506,738,Germany,Female,40,6,114940.67,2,1,194895.57,277,154,63,1
15791877,706,Germany,Male,34,0,140641.26,2,1,77271.91,287,187,61,1
15794360,592,Germany,Female,70,5,71816.74,2,1,105096.82,199,83,8,0
15686538,522,France,Female,41,7,0,2,0,176780.39,249,177,52,1
15585985,746,France,Male,48,5,165282.42,1,1,153786.46,204,66,19,0
15699257,651,Spain,Male,42,2,143145.87,2,1,43612.06,147,67,20,0
15804104,494,France,Male,28,9,114731.76,2,0,79479.74,293,160,6,1
15727619,753,Germany,Female,46,9,113909.69,3,1,92320.37,191,70,3,0
15740237,671,Germany,Male,36,2,116695.27,1,0,193201.86,204,106,4,0
15801436,696,France,Male,42,4,0,1,0,126353.13,139,106,20,0
15705735,577,Spain,Male,43,3,0,2,1,135008.92,278,151,14,1
15649359,587,France,Male,36,1,0,2,0,17135.6,280,180,27,1
15624892,712,Germany,Male,37,7,93978.96,2,1,60651.77,181,95,17,0
15784918,498,Germany,Male,35,2,121968.11,2,0,188343.05,283,144,141,1
15584785,660,France,Male,37,2,97324.91,1,1,23291.83,175,89,9,0
15797197,678,Spain,Male,29,6,0,2,1,64443.75,128,82,6,0
15574858,530,France,Male,37,8,0,2,1,287.99,207,169,127,1
15794101,559,France,Female,48,2,0,2,0,137961.41,211,173,84,1
15743245,624,France,Male,42,3,145155.37,1,1,72169.95,103,89,18,0
15791535,592,France,Male,28,5,137222.77,1,0,39608.58,199,93,6,0
15605215,767,France,Male,48,9,0,2,0,175458.21,297,150,75,1
15771749,653,Germany,Female,38,5,114268.22,2,1,89524.83,215,133,20,1
15616833,678,Spain,Male,27,2,0,2,1,13221.25,232,117,107,1
15750728,586,Spain,Female,42,2,0,1,1,102889.34,184,91,22,0
15769353,550,France,Female,40,8,150490.32,1,0,166468.21,155,116,26,0
15770091,643,Germany,Male,28,9,160858.13,2,1,27149.27,130,103,19,0
15716420,612,Spain,Male,39,5,170288.38,1,1,59601.15,202,151,61,1
15740602,674,Germany,Female,27,4,111568.01,1,0,22026.18,202,135,109,1
15796071,657,Spain,Male,29,7,83889.03,1,1,153059.62,189,113,25,0
15811389,724,Germany,Female,35,0,171982.95,2,0,167313.07,227,172,79,1
15783875,500,France,Female,34,4,0,2,1,12833.96,153,105,19,0
15671800,688,France,Male,20,8,137624.4,2,1,197582.79,238,159,89,1
15677288,599,France,Male,50,3,121159.65,1,0,4033.39,176,107,15,0
15633525,631,France,Male,29,7,0,2,0,125877.22,217,161,64,1
15634606,634,Spain,Male,52,1,0,2,1,176913.42,246,119,21,1
15579207,545,France,Male,37,3,91184.01,1,1,105476.65,199,94,23,0
15619892,644,Spain,Male,18,8,0,2,1,59172.42,114,75,3,0
15567778,690,Germany,Female,54,1,144027.8,1,1,108731.02,262,172,88,1
15711750,711,France,Female,34,6,0,2,1,175310.38,274,121,8,1
15751084,712,France,Female,29,8,140170.61,1,1,38170.04,251,127,13,1
15768945,627,France,Male,27,1,62092.9,1,1,105887.04,289,172,76,1
15586931,694,Spain,Male,39,3,0,1,1,95625.03,261,194,16,1
15636353,534,Spain,Male,35,4,0,2,0,9541.15,124,92,6,0
15623858,603,France,Male,45,9,0,1,0,148516.79,206,73,6,0
15703354,808,France,Female,33,2,103516.87,1,1,113907.8,157,110,19,0
15663987,723,Spain,Male,30,1,0,3,1,164647.72,178,99,4,0
15780805,585,France,Female,35,2,0,2,1,98621.04,151,98,10,0
15768566,706,France,Male,34,8,0,2,1,37479.97,286,120,100,1
15643229,671,France,Female,31,6,0,2,1,15846.42,251,183,176,1
15754940,597,Spain,Male,43,2,85162.26,1,0,5104.08,232,197,79,1
15676576,646,France,Female,43,8,143061.88,1,1,61937.6,107,75,14,0
15800068,801,Spain,Female,46,6,0,2,1,170008.74,278,171,69,1
15648030,731,Spain,Female,33,5,137388.01,2,1,165000.68,140,82,2,0
15668594,620,Germany,Female,25,1,137712.01,1,1,76197.05,282,117,94,1
15728709,484,Germany,Male,40,7,106901.42,2,0,118045.98,199,80,16,0
15724181,647,Spain,Male,47,5,105603.21,2,1,157360.9,250,119,33,1
15647546,688,Germany,Female,40,8,150679.71,2,0,196226.38,209,176,89,1
15702601,680,Germany,Male,30,4,108300.27,2,0,44384.57,237,130,44,1
15567725,689,France,Female,46,7,52016.08,2,1,72993.65,259,188,154,1
15674179,513,Germany,Male,34,7,60515.13,1,0,124571.09,212,99,7,0
15686957,553,Germany,Male,35,2,158584.28,2,1,43640.16,133,92,4,0
15607690,689,Germany,Male,47,2,118812.5,2,0,31121.42,192,78,8,0
15806546,517,Spain,Male,46,4,0,1,1,22372.78,142,86,9,0
15632850,731,France,Male,37,8,0,2,1,170338.35,204,175,73,1
15709016,687,Germany,Female,47,1,91219.29,1,0,158845.49,111,78,10,0
15638068,507,Spain,Male,32,7,0,2,1,67926.18,128,92,14,0
15749345,468,France,Female,22,1,76318.64,1,1,194783.12,210,120,96,1
15791321,682,Spain,Female,58,4,0,1,1,176036.01,220,108,31,0
15699095,603,France,Female,24,3,0,1,1,198826.03,279,180,70,1
15638329,522,Germany,Male,25,1,111432.13,1,1,168683.57,234,189,73,1
15575445,629,Spain,Male,41,10,150148.51,1,0,6936.27,213,77,23,0
15752622,729,France,Female,32,7,38550.06,1,0,179230.23,294,139,55,1
15774507,574,France,Female,39,5,119013.86,1,1,103421.91,120,71,9,0
15570857,677,Germany,Female,39,0,111213.64,2,1,147578.26,250,118,52,1
15599386,627,Germany,Male,28,5,71097.23,1,1,130504.49,278,115,5,1
15744913,788,Spain,Male,36,10,109632.85,1,1,16149.13,276,142,18,1
15647292,697,France,Male,63,7,148368.02,1,0,118862.08,212,103,11,0
15728838,578,France,Male,45,1,148600.91,1,1,143397.14,162,92,14,0
15584704,519,France,Male,48,10,71083.98,1,1,137959,213,110,7,0
15749068,632,France,Female,40,9,139625.34,1,1,93702.96,213,115,13,0
15622985,679,France,Female,39,4,0,1,0,172939.3,107,100,0,0
15587676,699,France,Male,30,9,0,1,1,108162.13,242,152,32,1
15779496,615,France,Male,64,0,81564.1,2,0,35896.09,284,134,31,1
15733460,622,Spain,Male,36,9,0,2,1,104852.6,204,158,149,1
15711457,755,France,Female,28,7,124540.28,1,0,188850.89,213,156,144,1
15795290,767,France,Female,42,2,133616.39,1,1,28615.8,170,79,19,0
15611223,752,Germany,Female,38,10,101648.5,2,1,172001.44,117,99,18,0
15794159,633,France,Female,26,8,124281.84,1,1,60116.57,220,171,159,1
15780677,717,France,Female,59,4,0,2,1,170528.63,229,172,170,1
15690175,585,Spain,Male,45,0,0,2,0,189683.7,137,84,10,0
15722599,751,France,Female,37,9,183613.66,2,0,49734.94,200,63,3,0
15569976,754,Germany,Male,65,1,136186.44,1,1,121529.59,266,189,169,1
15707011,495,France,Male,47,10,137682.68,1,1,71071.47,203,97,25,0
15702277,650,France,Male,34,4,106005.54,1,0,142995.32,215,154,137,1
15801915,529,France,Female,31,6,152310.55,1,1,13054.25,103,93,10,0
15580213,585,France,Female,43,2,0,2,1,89402.54,137,73,11,0
15637947,668,Spain,Male,32,1,134446.04,1,0,111241.37,242,141,33,1
15715888,591,France,Female,38,2,142289.28,1,0,119638.85,212,185,43,1
15732967,731,France,Male,19,6,0,2,1,151581.79,247,121,7,1
15737047,754,France,Female,45,6,0,1,1,73881.68,141,73,1,0
15694039,650,Germany,Female,46,9,149003.76,2,1,176902.83,162,113,1,0
15649457,588,Germany,Male,41,2,131341.46,2,0,7034.94,289,181,66,1
15742809,712,Spain,Female,29,7,77919.78,1,1,122547.58,147,105,13,0
15637829,691,France,Female,34,7,0,2,0,161559.12,265,193,152,1
15633194,771,France,Female,41,10,108309,4,1,137510.41,258,128,30,1
15611635,678,Spain,Female,39,6,0,1,0,185366.56,256,118,92,1
15638774,719,Spain,Female,40,9,0,2,1,182224.14,142,82,18,0
15722037,610,Germany,Male,36,7,115462.02,1,0,42581.04,264,140,139,1
15672930,722,Spain,Male,37,9,0,2,1,31921.95,120,106,0,0
15668774,758,Germany,Female,23,5,122739.1,1,1,102460.84,115,76,18,0
15780966,709,France,Female,32,2,0,2,0,109681.29,205,66,2,0
15659694,634,Germany,Female,53,3,113781.5,2,1,106345.05,265,190,115,1
15624424,678,Spain,Female,49,1,0,2,1,102472.9,299,186,45,1
15708713,633,France,Male,35,3,0,2,1,36249.76,299,147,5,1
15755405,710,France,Male,43,9,128284.45,1,1,32996.89,175,106,4,0
15647570,640,Germany,Male,45,8,120591.19,1,0,195123.94,124,115,25,0
15684348,656,France,Male,63,8,0,2,0,57014.43,229,168,85,1
15702541,551,France,Female,59,2,166968.28,1,1,159483.76,139,91,8,0
15646942,786,Spain,Female,39,7,0,2,0,100929.59,105,62,13,0
15748920,561,France,Female,49,8,0,2,1,12513.07,276,125,88,1
15694581,807,Spain,Male,42,5,0,2,1,74900.9,203,143,96,1
15643215,602,Germany,Male,38,2,71667.97,2,0,137111.89,202,65,18,0
15649060,727,Germany,Female,31,3,82729.47,2,1,60212.51,127,86,25,0
15774258,678,France,Male,40,1,0,2,1,187343.4,225,151,93,1
15731553,730,France,Male,23,8,0,2,1,183284.53,103,64,9,0
15617029,596,Spain,Female,30,1,0,2,1,8125.39,207,116,27,0
15780716,686,Germany,Male,39,3,129626.19,2,1,103220.56,284,164,34,1
15577018,684,Germany,Female,26,2,114035.39,1,0,96885.19,209,90,19,0
15809515,797,Germany,Male,32,1,151922.94,1,1,8877.06,196,84,11,0
15789924,658,France,Female,39,4,0,1,1,147530.06,242,147,146,1
15725076,653,Spain,Female,27,6,107751.68,2,1,33389.42,269,143,80,1
15672481,641,France,Male,37,6,0,2,1,45309.24,179,69,4,0
15574115,656,Spain,Female,41,6,101179.23,2,1,35230.61,213,186,146,1
15661830,750,Spain,Female,36,6,0,2,1,59816.41,265,191,22,1
15665879,768,France,Female,40,8,0,2,0,69080.46,228,161,65,1
15673820,568,France,Male,33,7,0,2,1,143450.61,216,65,2,0
15747772,706,Germany,Male,36,9,58571.18,2,1,40774.01,126,104,2,0
15666197,430,Germany,Female,38,8,153058.64,1,1,99377.27,150,60,17,0
15773639,745,Germany,Male,35,4,98270.34,1,1,133617.43,163,60,6,0
15581893,747,France,Male,43,1,130788.71,1,0,101495,268,140,43,1
15672447,657,Germany,Male,40,7,99165.84,1,0,119333.95,300,142,28,1
15777830,639,France,Female,42,4,0,2,0,167682.37,187,106,16,0
15713890,704,France,Male,44,3,0,2,0,152884.85,297,181,17,1
15577598,651,Spain,Male,23,4,115636.05,2,1,70400.86,195,98,1,0
15786042,706,Germany,Female,44,2,185932.18,2,1,65413.41,210,116,32,0
15753462,632,Germany,Male,30,2,72549,2,0,182728.8,252,157,134,1
15759690,751,France,Male,42,4,0,2,1,81442.6,239,125,24,1
15801414,767,France,Female,35,2,0,2,0,144251.38,176,80,5,0
15656141,741,France,Male,39,5,0,1,0,40207.06,211,127,10,1
15608701,651,Germany,Male,29,3,121890.06,1,1,54530.51,217,76,18,0
15582892,601,France,Male,46,2,99786.07,1,1,32683.88,206,195,30,1
15632967,520,France,Male,34,3,0,2,1,104703.96,206,155,6,1
15587573,626,Germany,Male,27,4,115084.53,2,0,26907.43,213,150,6,1
15654891,811,France,Male,30,6,0,2,1,180591.32,290,176,117,1
15611365,730,France,Female,32,9,127661.69,1,0,60905.51,167,76,22,0
15749103,604,Germany,Female,47,4,118907.6,1,0,47777.15,243,188,46,1
15810203,499,Germany,Female,44,6,77627.33,2,1,108222.68,120,118,26,0
15813660,754,Spain,Male,40,2,160625.17,1,0,3554.63,253,200,97,1
15605673,716,Spain,Female,29,8,0,2,0,78616.92,105,61,16,0
15669282,636,France,Female,20,10,124266.86,1,0,100566.81,194,85,16,0
